Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,
1983, 1, MN100, 0, 4.46, -7.02, 4.25, 0.59, 0.47, 0, 0, -99, 
1983, 2, MN100, 0, 1.98, -1.92, 7.72, 0.24, 0.53, 0, 0, -99, 
1983, 3, MN100, 0, 3.01, 2.83, 12.29, 0.51, 0.3, 0, 0, -99, 
1983, 4, MN100, 0, 4.45, 6.57, 19.41, 1.3, 0.49, 0, 0, -99, 
1983, 5, MN100, 0, 5.35, 10.82, 26.65, 0.46, 0.36, 0, 0, -99, 
1983, 6, MN100, 0, 10, 18.84, 33.03, 1.36, 0.44, 0, 0, -99, 
1983, 7, MN100, 0, 10.25, 23.83, 37.74, 1.2, 0.44, 0, 0, -99, 
1983, 8, MN100, 0, 15.71, 23.11, 37.78, 1.62, 0.48, 0, 0, -99, 
1983, 9, MN100, 0, 9.64, 17.39, 29.23, 1.23, 0.48, 0, 0, -99, 
1983, 10, MN100, 0, 8.47, 10.85, 21.26, 0.62, 0.53, 0, 0, -99, 
1983, 11, MN100, 0, 8.71, 4.66, 11.16, 1.81, 0.41, 0, 0, -99, 
1983, 12, MN100, 0, 3.72, -14.43, -2.7, 0.7, 0.45, 0, 0, -99, 
1984, 1, MN100, 0, 2.38, -11.23, 1.85, 0.28, 0.85, 0, 0, -99, 
1984, 2, MN100, 0, 2.23, -0.79, 10.39, 0.27, 0.44, 0, 0, -99, 
1984, 3, MN100, 0, 2.42, -3.79, 9.98, 0.25, 0.39, 0, 0, -99, 
1984, 4, MN100, 0, 4.07, 8.18, 23.36, 0.96, 0.34, 0, 0, -99, 
1984, 5, MN100, 0, 6.37, 12.49, 27.58, 0.74, 0.33, 0, 0, -99, 
1984, 6, MN100, 0, 18.94, 20.07, 33.47, 1.84, 0.41, 0, 0, -99, 
1984, 7, MN100, 0, 5.54, 20.79, 36.01, 0.99, 0.66, 0, 0, -99, 
1984, 8, MN100, 0, 6.84, 22.22, 36.99, 1.03, 0.65, 0, 0, -99, 
1984, 9, MN100, 0, 7.07, 14.05, 26.77, 0.79, 0.54, 0, 0, -99, 
1984, 10, MN100, 0, 12.15, 12.66, 22.83, 1.59, 0.31, 0, 0, -99, 
1984, 11, MN100, 0, 2.68, 1.73, 12.41, 0.32, 0.48, 0, 0, -99, 
1984, 12, MN100, 0, 5.19, -7.31, 3.78, 1.04, 0.78, 0, 0, -99, 
1985, 1, MN100, 0, 2.06, -11.62, 1.28, 0.3, 0.7, 0, 0, -99, 
1985, 2, MN100, 0, 2.46, -10.08, 4.26, 0.29, 0.67, 0, 0, -99, 
1985, 3, MN100, 0, 4.08, 3.23, 15.15, 0.6, 0.46, 0, 0, -99, 
1985, 4, MN100, 0, 8.35, 9.32, 23.22, 0.61, 0.36, 0, 0, -99, 
1985, 5, MN100, 0, 12.64, 14.97, 31.24, 1.87, 0.44, 0, 0, -99, 
1985, 6, MN100, 0, 12.26, 15.58, 30.89, 1.21, 0.64, 0, 0, -99, 
1985, 7, MN100, 0, 10.36, 19.67, 35.67, 0.76, 0.7, 0, 0, -99, 
1985, 8, MN100, 0, 10.07, 18.97, 31.88, 1.31, 0.53, 0, 0, -99, 
1985, 9, MN100, 0, 12.48, 15.49, 27.27, 2.1, 0.54, 0, 0, -99, 
1985, 10, MN100, 0, 5.65, 8.75, 22.18, 0.39, 0.51, 0, 0, -99, 
1985, 11, MN100, 0, 6.1, -3.05, 7.38, 0.63, 0.52, 0, 0, -99, 
1985, 12, MN100, 0, 2.5, -13.04, -1.43, 0.18, 0.52, 0, 0, -99, 
1986, 1, MN100, 0, 2.91, -7.56, 4.4, 0.63, 0.58, 0, 0, -99, 
1986, 2, MN100, 0, 2.82, -8.14, 4.47, 0.16, 0.46, 0, 0, -99, 
1986, 3, MN100, 0, 2.38, 1.39, 14.95, 0.44, 0.39, 0, 0, -99, 
1986, 4, MN100, 0, 12.32, 9.93, 23.18, 1.33, 0.42, 0, 0, -99, 
1986, 5, MN100, 0, 6.42, 14.44, 30.37, 1.1, 0.36, 0, 0, -99, 
1986, 6, MN100, 0, 13.65, 18.61, 33.64, 1.32, 0.51, 0, 0, -99, 
1986, 7, MN100, 0, 12.38, 23.01, 35.57, 0.74, 0.53, 0, 0, -99, 
1986, 8, MN100, 0, 10.36, 19.19, 32.56, 1.3, 0.59, 0, 0, -99, 
1986, 9, MN100, 0, 16.07, 16.3, 27.01, 2.39, 0.48, 0, 0, -99, 
1986, 10, MN100, 0, 2.94, 10.26, 22.09, 0.32, 0.45, 0, 0, -99, 
1986, 11, MN100, 0, 5.94, -0.47, 10.19, 1.28, 0.5, 0, 0, -99, 
1986, 12, MN100, 0, 2.21, -3.97, 7.42, 0.25, 0.45, 0, 0, -99, 
1987, 1, MN100, 0, 2.37, -6.4, 5.55, 0.21, 0.7, 0, 0, -99, 
1987, 2, MN100, 0, 1.79, -0.09, 11.59, 0.28, 0.36, 0, 0, -99, 
1987, 3, MN100, 0, 3.12, 3.46, 15.97, 0.44, 0.47, 0, 0, -99, 
1987, 4, MN100, 0, 2.01, 8.99, 28.35, 0.22, 0.55, 0, 0, -99, 
1987, 5, MN100, 0, 13.57, 15.21, 30.38, 1.61, 0.36, 0, 0, -99, 
1987, 6, MN100, 0, 5, 19.35, 36.44, 1.36, 0.37, 0, 0, -99, 
1987, 7, MN100, 0, 20.72, 23.64, 36.87, 1.01, 0.43, 0, 0, -99, 
1987, 8, MN100, 0, 7.88, 20.56, 34.07, 0.85, 0.6, 0, 0, -99, 
1987, 9, MN100, 0, 8.67, 17.12, 30.19, 0.81, 0.59, 0, 0, -99, 
1987, 10, MN100, 0, 2.99, 8.29, 19.53, 0.27, 0.46, 0, 0, -99, 
1987, 11, MN100, 0, 2.83, 4.59, 15.01, 0.46, 0.4, 0, 0, -99, 
1987, 12, MN100, 0, 2.28, -0.72, 7.24, 0.21, 0.4, 0, 0, -99, 
1988, 1, MN100, 0, 3.24, -12.62, 0.66, 0.24, 0.6, 0, 0, -99, 
1988, 2, MN100, 0, 1.34, -12.37, 3.11, 0.07, 0.79, 0, 0, -99, 
1988, 3, MN100, 0, 5.77, -0.04, 11.65, 0.57, 0.52, 0, 0, -99, 
1988, 4, MN100, 0, 2.02, 6.29, 23.13, 0.32, 0.49, 0, 0, -99, 
1988, 5, MN100, 0, 6.31, 15.96, 33.49, 1.04, 0.58, 0, 0, -99, 
1988, 6, MN100, 0, 8.19, 19.64, 37.66, 0.49, 0.5, 0, 0, -99, 
1988, 7, MN100, 0, 8.69, 22.51, 39.54, 1.6, 0.56, 0, 0, -99, 
1988, 8, MN100, 0, 23.29, 22.28, 34.84, 2.32, 0.49, 0, 0, -99, 
1988, 9, MN100, 0, 9.92, 16.82, 29.02, 1.73, 0.54, 0, 0, -99, 
1988, 10, MN100, 0, 3.5, 7.34, 19.77, 0.44, 0.47, 0, 0, -99, 
1988, 11, MN100, 0, 6.45, 3.8, 11.59, 0.71, 0.58, 0, 0, -99, 
1988, 12, MN100, 0, 3.42, -7.76, 5.02, 0.17, 0.56, 0, 0, -99, 
1989, 1, MN100, 0, 4.7, -8.15, 6.12, 0.33, 0.93, 0, 0, -99, 
1989, 2, MN100, 0, 1.94, -14.68, 1.86, 0.28, 0.84, 0, 0, -99, 
1989, 3, MN100, 0, 4.35, -3.55, 9.39, 1.08, 0.45, 0, 0, -99, 
1989, 4, MN100, 0, 4.36, 6.24, 19.7, 0.72, 0.48, 0, 0, -99, 
1989, 5, MN100, 0, 7.86, 13.3, 29.76, 0.87, 0.41, 0, 0, -99, 
1989, 6, MN100, 0, 13.45, 18.66, 32.95, 1.61, 0.36, 0, 0, -99, 
1989, 7, MN100, 0, 6.7, 23.05, 37.43, 0.55, 0.66, 0, 0, -99, 
1989, 8, MN100, 0, 11.02, 21.21, 34.74, 0.8, 0.48, 0, 0, -99, 
1989, 9, MN100, 0, 9.85, 15.95, 29.85, 0.76, 0.56, 0, 0, -99, 
1989, 10, MN100, 0, 5.34, 9.53, 24.27, 0.39, 0.51, 0, 0, -99, 
1989, 11, MN100, 0, 2.4, -0.32, 9.39, 0.24, 0.41, 0, 0, -99, 
1989, 12, MN100, 0, 2.13, -12.39, -0.52, 0.1, 0.54, 0, 0, -99, 
1990, 1, MN100, 0, 3, -4.56, 7.94, 0.28, 0.71, 0, 0, -99, 
1990, 2, MN100, 0, 2.32, -8.63, 7.71, 0.22, 0.8, 0, 0, -99, 
1990, 3, MN100, 0, 4.76, 1.42, 14.13, 0.61, 0.42, 0, 0, -99, 
1990, 4, MN100, 0, 9.91, 7.48, 21.49, 2.28, 0.51, 0, 0, -99, 
1990, 5, MN100, 0, 3.84, 12.11, 27.36, 0.39, 0.39, 0, 0, -99, 
1990, 6, MN100, 0, 14.33, 19.97, 33.8, 1.33, 0.4, 0, 0, -99, 
1990, 7, MN100, 0, 7.5, 20.95, 35.49, 1.12, 0.4, 0, 0, -99, 
1990, 8, MN100, 0, 5.79, 20.84, 35.79, 1.14, 0.41, 0, 0, -99, 
1990, 9, MN100, 0, 10.32, 16.68, 30.23, 3.79, 0.52, 0, 0, -99, 
1990, 10, MN100, 0, 10.51, 8.49, 21.53, 1.01, 0.42, 0, 0, -99, 
1990, 11, MN100, 0, 2.22, 3.35, 14.68, 0.3, 0.53, 0, 0, -99, 
1990, 12, MN100, 0, 2.82, -8.25, 4.02, 0.18, 0.7, 0, 0, -99, 
1991, 1, MN100, 0, 2.27, -11.93, 0.79, 0.29, 0.96, 0, 0, -99, 
1991, 2, MN100, 0, 2.73, -5.2, 9.25, 0.15, 0.7, 0, 0, -99, 
1991, 3, MN100, 0, 4.53, 0.77, 13.53, 0.66, 0.49, 0, 0, -99, 
1991, 4, MN100, 0, 6.63, 9.29, 23.78, 0.73, 0.37, 0, 0, -99, 
1991, 5, MN100, 0, 10.4, 16.71, 30.37, 1.55, 0.32, 0, 0, -99, 
1991, 6, MN100, 0, 10.02, 20.7, 34.71, 1.28, 0.38, 0, 0, -99, 
1991, 7, MN100, 0, 14.18, 21.94, 34.65, 2.02, 0.42, 0, 0, -99, 
1991, 8, MN100, 0, 5.51, 21.66, 36.87, 1.03, 0.46, 0, 0, -99, 
1991, 9, MN100, 0, 13.44, 15.89, 27.47, 1.68, 0.52, 0, 0, -99, 
1991, 10, MN100, 0, 5.88, 8.59, 19.81, 0.39, 0.45, 0, 0, -99, 
1991, 11, MN100, 0, 8.44, -0.81, 8.23, 1.6, 0.36, 0, 0, -99, 
1991, 12, MN100, 0, 3.05, -5.57, 5.67, 0.22, 0.52, 0, 0, -99, 
1992, 1, MN100, 0, 2.24, -5.13, 5.51, 0.13, 0.65, 0, 0, -99, 
1992, 2, MN100, 0, 2.82, -1.74, 8.18, 0.21, 0.55, 0, 0, -99, 
1992, 3, MN100, 0, 2.09, 1.12, 13.12, 0.25, 0.39, 0, 0, -99, 
1992, 4, MN100, 0, 4.86, 7.2, 18.13, 0.74, 0.41, 0, 0, -99, 
1992, 5, MN100, 0, 6.53, 14.68, 30.87, 1.53, 0.33, 0, 0, -99, 
1992, 6, MN100, 0, 10.4, 17.01, 31.64, 1.18, 0.38, 0, 0, -99, 
1992, 7, MN100, 0, 11.21, 18.63, 31.55, 0.64, 0.33, 0, 0, -99, 
1992, 8, MN100, 0, 13.89, 19.11, 32.13, 1.23, 0.43, 0, 0, -99, 
1992, 9, MN100, 0, 8.64, 15.08, 28.6, 0.91, 0.39, 0, 0, -99, 
1992, 10, MN100, 0, 2.57, 8.4, 21.53, 0.57, 0.35, 0, 0, -99, 
1992, 11, MN100, 0, 4.07, 3.34, 9.67, 0.35, 0.34, 0, 0, -99, 
1992, 12, MN100, 0, 3.69, -5.97, 4.32, 0.39, 0.59, 0, 0, -99, 
1993, 1, MN100, 0, 3.16, -10.18, 3.19, 0.33, 0.58, 0, 0, -99, 
1993, 2, MN100, 0, 1.1, -8.05, 5.77, 0.06, 0.57, 0, 0, -99, 
1993, 3, MN100, 0, 2.12, -0.55, 13.64, 0.17, 0.4, 0, 0, -99, 
1993, 4, MN100, 0, 6.76, 6.5, 19.89, 0.35, 0.32, 0, 0, -99, 
1993, 5, MN100, 0, 9.69, 13.26, 27.1, 0.99, 0.39, 0, 0, -99, 
1993, 6, MN100, 0, 11.86, 17.81, 30.85, 1.42, 0.27, 0, 0, -99, 
1993, 7, MN100, 0, 20.72, 21.77, 33.1, 2.99, 0.38, 0, 0, -99, 
1993, 8, MN100, 0, 10.79, 21.5, 34.34, 0.61, 0.43, 0, 0, -99, 
1993, 9, MN100, 0, 6.55, 13.37, 25.18, 0.6, 0.39, 0, 0, -99, 
1993, 10, MN100, 0, 3.28, 7.35, 20.52, 0.58, 0.39, 0, 0, -99, 
1993, 11, MN100, 0, 5.3, -0.37, 9.74, 0.82, 0.32, 0, 0, -99, 
1993, 12, MN100, 0, 3.44, -4.7, 4.66, 0.42, 0.41, 0, 0, -99, 
1994, 1, MN100, 0, 3.16, -17.13, -3.99, 0.38, 0.63, 0, 0, -99, 
1994, 2, MN100, 0, 2.03, -11.6, 2.09, 0.15, 0.57, 0, 0, -99, 
1994, 3, MN100, 0, 2.85, 1.74, 13.94, 0.24, 0.35, 0, 0, -99, 
1994, 4, MN100, 0, 9.25, 6.84, 21.07, 1.44, 0.41, 0, 0, -99, 
1994, 5, MN100, 0, 6.8, 14.23, 29.67, 0.82, 0.34, 0, 0, -99, 
1994, 6, MN100, 0, 20.36, 20.43, 34.01, 1.62, 0.3, 0, 0, -99, 
1994, 7, MN100, 0, 10.55, 21.38, 34.12, 1.82, 0.45, 0, 0, -99, 
1994, 8, MN100, 0, 8.33, 19.82, 33.27, 0.66, 0.4, 0, 0, -99, 
1994, 9, MN100, 0, 9.87, 18.29, 30.7, 1.86, 0.48, 0, 0, -99, 
1994, 10, MN100, 0, 7.1, 12.96, 23.33, 0.84, 0.33, 0, 0, -99, 
1994, 11, MN100, 0, 4.35, 4.86, 14.94, 0.24, 0.47, 0, 0, -99, 
1994, 12, MN100, 0, 1.86, -2.16, 8.5, 0.18, 0.41, 0, 0, -99, 
1995, 1, MN100, 0, 3.05, -7.28, 3.72, 0.17, 0.55, 0, 0, -99, 
1995, 2, MN100, 0, 2.73, -10.3, 4.49, 0.3, 0.56, 0, 0, -99, 
1995, 3, MN100, 0, 3.16, 1.02, 13.33, 0.18, 0.33, 0, 0, -99, 
1995, 4, MN100, 0, 4.34, 5.33, 17.24, 0.24, 0.29, 0, 0, -99, 
1995, 5, MN100, 0, 7.17, 13.65, 28.21, 1.01, 0.41, 0, 0, -99, 
1995, 6, MN100, 0, 4.39, 21.46, 36.8, 0.71, 0.33, 0, 0, -99, 
1995, 7, MN100, 0, 18.44, 21.9, 35.21, 1.6, 0.62, 0, 0, -99, 
1995, 8, MN100, 0, 13.69, 22.48, 35.56, 1.06, 0.34, 0, 0, -99, 
1995, 9, MN100, 0, 9.73, 15.22, 29, 1.82, 0.38, 0, 0, -99, 
1995, 10, MN100, 0, 11.43, 10.73, 20.7, 1.74, 0.38, 0, 0, -99, 
1995, 11, MN100, 0, 3.66, -2.63, 7.01, 0.23, 0.39, 0, 0, -99, 
1995, 12, MN100, 0, 3.93, -8.7, 2.63, 0.44, 0.51, 0, 0, -99, 
1996, 1, MN100, 0, 4.58, -17.62, -1.13, 0.28, 0.73, 0, 0, -99, 
1996, 2, MN100, 0, 3.89, -10.19, 3.99, 0.24, 0.56, 0, 0, -99, 
1996, 3, MN100, 0, 2.33, -5.54, 8.19, 0.21, 0.56, 0, 0, -99, 
1996, 4, MN100, 0, 4.12, 4.55, 17.27, 0.83, 0.29, 0, 0, -99, 
1996, 5, MN100, 0, 5.51, 11.94, 26.71, 0.25, 0.35, 0, 0, -99, 
1996, 6, MN100, 0, 12.56, 19.45, 33.72, 1.5, 0.2, 0, 0, -99, 
1996, 7, MN100, 0, 15.64, 20.87, 33.64, 1.54, 0.27, 0, 0, -99, 
1996, 8, MN100, 0, 7.44, 21.42, 35.83, 0.72, 0.41, 0, 0, -99, 
1996, 9, MN100, 0, 9.93, 17.52, 29.16, 1.13, 0.24, 0, 0, -99, 
1996, 10, MN100, 0, 10.58, 9.8, 21.99, 0.85, 0.38, 0, 0, -99, 
1996, 11, MN100, 0, 9.19, -1.3, 7.74, 0.6, 0.35, 0, 0, -99, 
1996, 12, MN100, 0, 4.02, -7.32, 1.61, 0.22, 0.52, 0, 0, -99, 
1997, 1, MN100, 0, 5.62, -11.52, 0.01, 0.26, 0.72, 0, 0, -99, 
1997, 2, MN100, 0, 1.62, -7.95, 6.64, 0.15, 0.59, 0, 0, -99, 
1997, 3, MN100, 0, 4.81, -1.72, 11.21, 0.26, 0.55, 0, 0, -99, 
1997, 4, MN100, 0, 3.42, 5.69, 19.84, 0.51, 0.31, 0, 0, -99, 
1997, 5, MN100, 0, 6.01, 10.95, 24.85, 0.38, 0.25, 0, 0, -99, 
1997, 6, MN100, 0, 14.99, 19.72, 35.1, 0.91, 0.29, 0, 0, -99, 
1997, 7, MN100, 0, 11.02, 21.42, 34.63, 1.85, 0.31, 0, 0, -99, 
1997, 8, MN100, 0, 5.75, 19.38, 32.7, 0.51, 0.34, 0, 0, -99, 
1997, 9, MN100, 0, 8, 17, 30.58, 1.1, 0.34, 0, 0, -99, 
1997, 10, MN100, 0, 7.45, 10.18, 21.93, 0.39, 0.39, 0, 0, -99, 
1997, 11, MN100, 0, 4.28, 0.78, 9.8, 0.47, 0.32, 0, 0, -99, 
1997, 12, MN100, 0, 1.58, 0.32, 8.73, 0.09, 0.35, 0, 0, -99, 
1998, 1, MN100, 0, 2.78, -4.7, 4.11, 0.25, 0.63, 0, 0, -99, 
1998, 2, MN100, 0, 4.85, 2.89, 12.22, 0.96, 0.38, 0, 0, -99, 
1998, 3, MN100, 0, 4.22, 0.89, 11.92, 0.26, 0.4, 0, 0, -99, 
1998, 4, MN100, 0, 4.56, 8.62, 23.9, 0.77, 0.37, 0, 0, -99, 
1998, 5, MN100, 0, 8.93, 15.4, 32.21, 1.57, 0.37, 0, 0, -99, 
1998, 6, MN100, 0, 15.46, 19.46, 30.53, 1.95, 0.4, 0, 0, -99, 
1998, 7, MN100, 0, 8.79, 21.53, 35.17, 1.17, 0.49, 0, 0, -99, 
1998, 8, MN100, 0, 6.34, 22.07, 35.64, 0.7, 0.42, 0, 0, -99, 
1998, 9, MN100, 0, 9.92, 17.34, 31.95, 1.83, 0.43, 0, 0, -99, 
1998, 10, MN100, 0, 11.56, 12.02, 22.76, 0.61, 0.39, 0, 0, -99, 
1998, 11, MN100, 0, 6.21, 4.38, 12.67, 0.74, 0.56, 0, 0, -99, 
1998, 12, MN100, 0, 3.9, -4.42, 6.41, 0.26, 0.63, 0, 0, -99, 
1999, 1, MN100, 0, 2.93, -10.45, 0.83, 0.13, 0.54, 0, 0, -99, 
1999, 2, MN100, 0, 2.67, -3.46, 9.53, 0.25, 0.45, 0, 0, -99, 
1999, 3, MN100, 0, 3.92, 1.05, 13.86, 0.47, 0.42, 0, 0, -99, 
1999, 4, MN100, 0, 6.38, 8.95, 22, 0.56, 0.33, 0, 0, -99, 
1999, 5, MN100, 0, 12.95, 15.59, 28.86, 2.04, 0.29, 0, 0, -99, 
1999, 6, MN100, 0, 10.74, 19.81, 32.45, 0.76, 0.4, 0, 0, -99, 
1999, 7, MN100, 0, 28.49, 23.09, 36.33, 3.11, 0.59, 0, 0, -99, 
1999, 8, MN100, 0, 13.79, 20.92, 33.09, 1.71, 0.55, 0, 0, -99, 
1999, 9, MN100, 0, 13.63, 16, 27.9, 1.03, 0.49, 0, 0, -99, 
1999, 10, MN100, 0, 5.22, 9.04, 20.64, 0.46, 0.42, 0, 0, -99, 
1999, 11, MN100, 0, 1.55, 5.91, 16.69, 0.34, 0.37, 0, 0, -99, 
1999, 12, MN100, 0, 1.6, -3.05, 7.54, 0.15, 0.42, 0, 0, -99, 
2000, 1, MN100, 0, 2.46, -10.93, 2.71, 0.31, 0.6, 0, 0, -99, 
2000, 2, MN100, 0, 3.33, -3.76, 9.28, 0.52, 0.42, 0, 0, -99, 
2000, 3, MN100, 0, 5.28, 3.56, 16.84, 0.77, 0.47, 0, 0, -99, 
2000, 4, MN100, 0, 4.99, 6.74, 20.15, 0.24, 0.38, 0, 0, -99, 
2000, 5, MN100, 0, 8.8, 14.88, 28.96, 0.67, 0.36, 0, 0, -99, 
2000, 6, MN100, 0, 12.34, 17.21, 30.2, 0.58, 0.42, 0, 0, -99, 
2000, 7, MN100, 0, 8.71, 21.85, 34.72, 0.72, 0.49, 0, 0, -99, 
2000, 8, MN100, 0, 13.64, 21.1, 34.19, 0.85, 0.44, 0, 0, -99, 
2000, 9, MN100, 0, 5.65, 13.96, 28.2, 0.53, 0.37, 0, 0, -99, 
2000, 10, MN100, 0, 8.32, 10.85, 23.61, 0.63, 0.44, 0, 0, -99, 
2000, 11, MN100, 0, 7.84, 4.4, 10.99, 1.2, 0.3, 0, 0, -99, 
2000, 12, MN100, 0, 2.65, -12.62, -2.08, 0.33, 0.54, 0, 0, -99, 
2001, 1, MN100, 0, 2.94, -5.82, 5.76, 0.33, 0.43, 0, 0, -99, 
2001, 2, MN100, 0, 5.5, -12.76, 1.58, 1.05, 0.52, 0, 0, -99, 
2001, 3, MN100, 0, 2.34, -2.55, 11.44, 0.47, 0.46, 0, 0, -99, 
2001, 4, MN100, 0, 15.59, 8.71, 19.92, 2.19, 0.31, 0, 0, -99, 
2001, 5, MN100, 0, 12.93, 14.85, 28.49, 0.75, 0.34, 0, 0, -99, 
2001, 6, MN100, 0, 9.18, 19.96, 33.16, 0.88, 0.4, 0, 0, -99, 
2001, 7, MN100, 0, 8.26, 21.93, 35.6, 1.24, 0.52, 0, 0, -99, 
2001, 8, MN100, 0, 10.38, 21.47, 36.42, 1.37, 0.52, 0, 0, -99, 
2001, 9, MN100, 0, 4.69, 15.86, 28.98, 0.55, 0.4, 0, 0, -99, 
2001, 10, MN100, 0, 8.62, 9.62, 21.38, 1.05, 0.47, 0, 0, -99, 
2001, 11, MN100, 0, 5.65, 8.2, 18.03, 0.43, 0.41, 0, 0, -99, 
2001, 12, MN100, 0, 2.67, -0.86, 7.88, 0.42, 0.39, 0, 0, -99, 
2002, 1, MN100, 0, 1.66, -5.57, 5.68, 0.08, 0.61, 0, 0, -99, 
2002, 2, MN100, 0, 1.95, -3.64, 9.25, 0.57, 0.43, 0, 0, -99, 
2002, 3, MN100, 0, 4.25, -5.91, 7.31, 0.79, 0.46, 0, 0, -99, 
2002, 4, MN100, 0, 4.66, 6.76, 18.48, 1.19, 0.34, 0, 0, -99, 
2002, 5, MN100, 0, 5.55, 10.75, 25.23, 0.79, 0.37, 0, 0, -99, 
2002, 6, MN100, 0, 14.71, 20.38, 34.1, 1.54, 0.55, 0, 0, -99, 
2002, 7, MN100, 0, 14.79, 23.62, 37.3, 1.83, 0.41, 0, 0, -99, 
2002, 8, MN100, 0, 12.4, 21.89, 33.77, 1.34, 0.37, 0, 0, -99, 
2002, 9, MN100, 0, 7.96, 17.94, 30.54, 1.86, 0.38, 0, 0, -99, 
2002, 10, MN100, 0, 6.7, 7.14, 15.83, 0.56, 0.47, 0, 0, -99, 
2002, 11, MN100, 0, 1.69, 0.65, 10.41, 0.27, 0.56, 0, 0, -99, 
2002, 12, MN100, 0, 2.49, -2.45, 7.15, 0.19, 0.53, 0, 0, -99, 
2003, 1, MN100, 0, 1.39, -9.66, 1.29, 0.12, 0.6, 0, 0, -99, 
2003, 2, MN100, 0, 1.42, -10.95, 2.66, 0.14, 0.66, 0, 0, -99, 
2003, 3, MN100, 0, 2.4, -2.14, 11.2, 0.33, 0.5, 0, 0, -99, 
2003, 4, MN100, 0, 5.02, 6.49, 20.74, 0.64, 0.5, 0, 0, -99, 
2003, 5, MN100, 0, 8.18, 12.89, 28.66, 0.8, 0.44, 0, 0, -99, 
2003, 6, MN100, 0, 10.72, 17.9, 32.85, 1.01, 0.72, 0, 0, -99, 
2003, 7, MN100, 0, 12.67, 21.26, 35.68, 1.27, 0.56, 0, 0, -99, 
2003, 8, MN100, 0, 6.79, 22.39, 36.8, 1.34, 0.64, 0, 0, -99, 
2003, 9, MN100, 0, 11.03, 16.67, 29.58, 2.3, 0.42, 0, 0, -99, 
2003, 10, MN100, 0, 4.97, 10.31, 22.55, 0.31, 0.47, 0, 0, -99, 
2003, 11, MN100, 0, 4.49, 1.49, 10.26, 0.29, 0.49, 0, 0, -99, 
2003, 12, MN100, 0, 2.31, -2.77, 7.53, 0.41, 0.37, 0, 0, -99, 
2004, 1, MN100, 0, 3.49, -13.39, -1.57, 0.22, 0.71, 0, 0, -99, 
2004, 2, MN100, 0, 3.01, -5.83, 7.1, 0.59, 0.5, 0, 0, -99, 
2004, 3, MN100, 0, 4.85, 1.41, 12.8, 0.19, 0.39, 0, 0, -99, 
2004, 4, MN100, 0, 4.04, 6.86, 20.93, 0.83, 0.42, 0, 0, -99, 
2004, 5, MN100, 0, 11.68, 11.59, 24.63, 0.55, 0.45, 0, 0, -99, 
2004, 6, MN100, 0, 4.98, 16.82, 30.91, 0.49, 0.47, 0, 0, -99, 
2004, 7, MN100, 0, 10.91, 20.5, 34.41, 2.96, 0.55, 0, 0, -99, 
2004, 8, MN100, 0, 7.11, 17.26, 30.98, 0.7, 0.48, 0, 0, -99, 
2004, 9, MN100, 0, 15.22, 18.83, 31.23, 3.49, 0.44, 0, 0, -99, 
2004, 10, MN100, 0, 8.14, 11.36, 22.1, 0.66, 0.54, 0, 0, -99, 
2004, 11, MN100, 0, 2.12, 4.44, 14.74, 0.2, 0.53, 0, 0, -99, 
2004, 12, MN100, 0, 5.01, -7.2, 4.2, 0.39, 0.72, 0, 0, -99, 
2005, 1, MN100, 0, 6.36, -12.99, 0.38, 0.52, 0.55, 0, 0, -99, 
2005, 2, MN100, 0, 2.33, -5.21, 7.82, 0.42, 0.49, 0, 0, -99, 
2005, 3, MN100, 0, 2.73, -3.57, 11.61, 0.33, 0.51, 0, 0, -99, 
2005, 4, MN100, 0, 3.68, 9.46, 23.86, 0.33, 0.51, 0, 0, -99, 
2005, 5, MN100, 0, 12.17, 13.88, 25.35, 1.01, 0.43, 0, 0, -99, 
2005, 6, MN100, 0, 13.75, 20.81, 33.77, 1.21, 0.55, 0, 0, -99, 
2005, 7, MN100, 0, 6, 22.6, 36.85, 0.54, 0.57, 0, 0, -99, 
2005, 8, MN100, 0, 5.87, 20.08, 34.54, 1.02, 0.76, 0, 0, -99, 
2005, 9, MN100, 0, 8.31, 17.05, 31.29, 0.98, 0.55, 0, 0, -99, 
2005, 10, MN100, 0, 9.48, 11.26, 22.96, 0.87, 0.29, 0, 0, -99, 
2005, 11, MN100, 0, 9.28, 3.69, 13.38, 0.49, 0.55, 0, 0, -99, 
2005, 12, MN100, 0, 3.77, -2.63, 4.55, 0.45, 0.41, 0, 0, -99, 
2006, 1, MN100, 0, 1.95, -1.02, 8.56, 0.18, 0.55, 0, 0, -99, 
2006, 2, MN100, 0, 3.3, -9.42, 4.22, 0.3, 0.5, 0, 0, -99, 
2006, 3, MN100, 0, 4.91, 1.68, 13.12, 0.59, 0.29, 0, 0, -99, 
2006, 4, MN100, 0, 4.67, 9.63, 25.4, 0.35, 0.36, 0, 0, -99, 
2006, 5, MN100, 0, 9.98, 16.28, 28.47, 0.9, 0.25, 0, 0, -99, 
2006, 6, MN100, 0, 6.97, 18.9, 34.18, 0.78, 0.36, 0, 0, -99, 
2006, 7, MN100, 0, 7.39, 23.24, 39.17, 1.03, 0.32, 0, 0, -99, 
2006, 8, MN100, 0, 6.29, 20.08, 35.49, 0.86, 0.43, 0, 0, -99, 
